com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:43:19,552 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:43:21,854 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:43:21,857 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:43:24,698 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:43:24,773 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:15,968 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:16,088 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:16,094 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:21,031 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:21,056 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:23,700 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:23,703 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:26,110 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:26,209 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:40,523 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:40,638 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:40,647 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:45,485 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:45,515 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:44:49,667 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:44:50,609 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:44:54,392 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:44:54,400 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:44:56,585 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:44:56,588 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:44:59,147 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:45:03,026 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:45:03,035 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:45:05,410 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:45:05,413 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLogo 2017-01-17 12:45:07,731 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:45:11,289 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 12:45:11,296 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.VerifyLogo 2017-01-17 12:45:33,677 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:45:35,975 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:45:36,061 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:03,491 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:03,608 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:03,616 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:07,911 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:07,937 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:12,497 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:48:13,394 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:48:17,512 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:48:17,519 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:48:19,732 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 12:48:19,734 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:48:22,035 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:48:26,029 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:48:26,042 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:48:28,175 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 12:48:28,177 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLogo 2017-01-17 12:48:30,553 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:48:34,764 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 12:48:34,778 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.VerifyLogo 2017-01-17 12:48:57,414 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:59,706 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:48:59,844 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:46,481 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:46,603 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:46,611 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:51,724 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:51,763 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:52,381 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:53,402 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:50:53,487 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:43,415 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:43,539 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:43,547 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:48,285 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:48,317 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:52,920 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:53,888 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 12:52:53,948 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:39,078 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:39,199 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:39,207 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:43,646 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:43,672 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:44,363 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:45,228 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:56:45,310 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:58:48,391 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:58:48,509 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 12:58:48,517 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:43,814 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:43,973 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:43,983 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:48,462 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:48,488 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:49,166 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:50,187 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 12:59:50,277 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:18,182 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:18,685 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:18,703 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:39,740 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:40,222 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:03:40,242 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:04:01,731 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:04:02,020 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:04:02,032 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:06:52,018 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:06:52,131 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:06:52,140 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:11,568 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:11,689 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:11,700 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:41,844 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:41,963 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:07:41,970 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:08:57,063 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:08:57,183 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:08:57,191 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:10:47,177 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:10:47,301 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:10:47,306 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:10:53,581 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:10:53,614 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:01,708 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:01,989 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:02,007 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:07,538 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:07,569 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:11,844 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:11,846 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:14,863 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:13:14,942 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:05,633 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:05,846 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:05,860 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:10,983 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:11,025 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:15,259 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:15,262 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:18,259 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:15:18,345 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:34,507 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:34,627 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:34,635 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:38,936 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:38,962 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:38,969 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:38,971 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:39,834 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:22:39,867 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:13,825 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:14,114 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:14,132 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:19,410 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:19,450 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:19,461 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:19,464 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:20,654 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:25:20,729 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:08,584 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:08,817 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:08,837 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:14,831 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:14,862 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:26:21,805 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:26:23,001 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:26:27,062 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:26:27,076 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:26:31,200 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 13:26:31,203 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:26:34,266 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:26:38,124 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:26:38,129 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:26:42,279 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 13:26:42,281 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLogo 2017-01-17 13:26:45,250 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:chrome 
com.hrm.scripts.VerifyLogo 2017-01-17 13:26:49,580 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 13:26:49,590 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.VerifyLogo 2017-01-17 13:27:13,706 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:27:16,752 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:chrome 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 13:27:16,865 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 17:20:56,999 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 17:20:57,329 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 17:20:57,345 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 17:21:21,676 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
